year,conflictid,actor,actorid,actor_type,type,incomp,region,location,gwnoloc,gwnoloc2,conflictyear,interm,postc,state_prev,ai_prev,hrw_prev,form
1990,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,-99,-99
1990,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,-99,-99
1991,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1991,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1992,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1992,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1993,218,India,141,1,2,1,3,"India, Pakistan",750,770,0,1,0,0,0,0,-99
1993,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,0,1,0,0,0,0,-99
1994,218,India,141,1,2,1,3,"India, Pakistan",750,770,0,1,0,0,0,0,-99
1994,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,0,1,0,0,0,0,-99
1995,218,India,141,1,2,1,3,"India, Pakistan",750,770,0,1,0,0,0,0,-99
1995,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,0,1,0,0,0,0,-99
1996,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1996,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1997,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1997,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1998,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1998,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1999,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
1999,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2000,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2000,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2001,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2001,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2002,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2002,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2003,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,-99,-99
2003,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,-99,-99
2004,218,India,141,1,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2004,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2005,218,India,141,1,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2005,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2006,218,India,141,1,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2006,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2007,218,India,141,1,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2007,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2008,218,India,141,1,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2008,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,0,0,1,0,0,0,-99
2014,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2014,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2015,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2015,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2016,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2016,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2017,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2017,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,0,0,-99
2018,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,-99,0,-99
2018,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,-99,0,-99
2019,218,India,141,1,2,1,3,"India, Pakistan",750,770,1,0,0,0,-99,0,-99
2019,218,Pakistan,142,5,2,1,3,"India, Pakistan",750,770,1,0,0,0,-99,0,-99
1989,220,Military Faction (forces of Andres Rodriguez),724,3,3,2,5,Paraguay,150,0,1,0,0,0,0,-99,-99
1989,220,Paraguay,24,1,3,2,5,Paraguay,150,0,1,0,0,0,0,-99,-99
1990,220,Military Faction (forces of Andres Rodriguez),724,3,3,2,5,Paraguay,150,0,0,0,1,0,0,-99,-99
1990,220,Paraguay,24,1,3,2,5,Paraguay,150,0,0,0,1,0,0,-99,-99
1991,220,Military Faction (forces of Andres Rodriguez),724,3,3,2,5,Paraguay,150,0,0,0,1,0,0,0,-99
1991,220,Paraguay,24,1,3,2,5,Paraguay,150,0,0,0,1,0,0,0,-99
1992,220,Military Faction (forces of Andres Rodriguez),724,3,3,2,5,Paraguay,150,0,0,0,1,0,0,-99,-99
1992,220,Paraguay,24,1,3,2,5,Paraguay,150,0,0,0,1,0,0,-99,-99
1993,220,Military Faction (forces of Andres Rodriguez),724,3,3,2,5,Paraguay,150,0,0,0,1,0,0,-99,-99
1993,220,Paraguay,24,1,3,2,5,Paraguay,150,0,0,0,1,0,0,-99,-99
1994,220,Military Faction (forces of Andres Rodriguez),724,3,3,2,5,Paraguay,150,0,0,0,1,0,0,-99,-99
1994,220,Paraguay,24,1,3,2,5,Paraguay,150,0,0,0,1,0,0,-99,-99
1989,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1989,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1990,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1990,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1991,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1991,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1992,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1992,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,1,0,1
1993,221,KNU,180,3,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1993,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1994,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1994,221,KNU,180,3,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1994,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1995,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1995,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1995,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1996,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1996,221,KNU,180,3,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1996,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1997,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1997,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1997,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1998,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1998,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1998,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,1,0,1
1999,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1999,221,KNU,180,3,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1999,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,1,0,0,1
2000,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2000,221,God's army,181,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2000,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2000,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2001,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2001,221,God's army,181,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2001,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2001,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2002,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2002,221,God's army,181,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2002,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2002,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2003,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2003,221,God's army,181,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2003,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2003,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2004,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
2004,221,God's army,181,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2004,221,KNU,180,3,3,1,3,Myanmar,775,0,0,1,0,1,0,0,1
2004,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,1,0,0,1
2005,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2005,221,God's army,181,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2005,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2005,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2006,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2006,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2006,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2007,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2007,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2007,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2008,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2008,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2008,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,1,1
2009,221,Democratic Karen Buddhist Army,785,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2009,221,KNU,180,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2009,221,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2010,221,DKBA 5,1107,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2010,221,KNU,180,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2010,221,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,2,0,0,1
2011,221,DKBA 5,1107,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2011,221,KNU,180,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2011,221,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,3,0,0,1
2012,221,DKBA 5,1107,3,3,1,3,Myanmar (Burma),775,0,0,1,0,0,0,0,-99
2012,221,KNU,180,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2012,221,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,1,0,3,0,0,1
2013,221,DKBA 5,1107,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2013,221,KNU,180,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2013,221,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,1,0,0,1
2014,221,DKBA 5,1107,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2014,221,KNU,180,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2014,221,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,0,1,2,0,0,1
2015,221,DKBA 5,1107,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2015,221,KNU,180,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2015,221,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,0,1,2,0,0,1
2016,221,DKBA 5,1107,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2016,221,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2017,221,DKBA 5,1107,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2017,221,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2018,221,DKBA 5,1107,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2018,221,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
1989,222,CPB,182,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1989,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1990,222,ABSDF,185,3,3,2,3,Myanmar,775,0,1,0,0,0,0,0,-99
1990,222,CPB,182,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1990,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1991,222,ABSDF,185,3,3,2,3,Myanmar,775,0,1,0,0,0,0,0,-99
1991,222,CPB,182,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1991,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1992,222,ABSDF,185,3,3,2,3,Myanmar,775,0,1,0,0,0,0,0,-99
1992,222,CPB,182,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1992,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1993,222,ABSDF,185,3,3,2,3,Myanmar,775,0,0,1,0,0,0,0,-99
1993,222,CPB,182,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1993,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1993,222,Union Solidarity and Development Association,8178,6,3,2,3,Myanmar,775,0,0,1,0,0,0,0,-99
1994,222,ABSDF,185,3,3,2,3,Myanmar,775,0,1,0,0,0,0,0,-99
1994,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1994,222,Union Solidarity and Development Association,8178,6,3,2,3,Myanmar,775,0,1,0,0,0,0,0,-99
1995,222,ABSDF,185,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1995,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1995,222,Union Solidarity and Development Association,8178,6,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1996,222,ABSDF,185,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1996,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1996,222,Union Solidarity and Development Association,8178,6,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1997,222,ABSDF,185,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1997,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1997,222,Union Solidarity and Development Association,8178,6,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1998,222,ABSDF,185,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1998,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1998,222,Union Solidarity and Development Association,8178,6,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1999,222,ABSDF,185,3,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
1999,222,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1999,222,Union Solidarity and Development Association,8178,6,3,2,3,Myanmar,775,0,0,0,1,0,0,0,-99
2016,222,Myanmar (Burma),144,1,3,2,3,Myanmar (Burma),775,0,0,1,0,0,0,0,-99
2016,222,PSLF,5965,3,3,2,3,Myanmar (Burma),775,0,0,1,0,0,0,0,-99
2017,222,Myanmar (Burma),144,1,3,2,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2017,222,PSLF,5965,3,3,2,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2018,222,Myanmar (Burma),144,1,3,2,3,Myanmar (Burma),775,0,1,0,0,1,0,0,1
2018,222,PSLF,5965,3,3,2,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2019,222,Myanmar (Burma),144,1,3,2,3,Myanmar (Burma),775,0,1,0,0,1,-99,0,1
2019,222,PSLF,5965,3,3,2,3,Myanmar (Burma),775,0,1,0,0,0,-99,0,-99
1991,223,ARIF,186,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1991,223,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,2,0,0,1
1991,223,People's Militia,8163,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1991,223,RSO,187,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1992,223,ARIF,186,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1992,223,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,2,1,0,1
1992,223,People's Militia,8163,6,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1992,223,RSO,187,3,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1993,223,ARIF,186,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1993,223,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1993,223,People's Militia,8163,6,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1993,223,RSO,187,3,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
1994,223,ARIF,186,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1994,223,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1994,223,People's Militia,8163,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1994,223,RSO,187,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1995,223,ARIF,186,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1995,223,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1995,223,People's Militia,8163,6,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1995,223,RSO,187,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1996,223,ARIF,186,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1996,223,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1996,223,People's Militia,8163,6,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1996,223,RSO,187,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1997,223,ARIF,186,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1997,223,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1997,223,People's Militia,8163,6,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1997,223,RSO,187,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1998,223,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1998,223,People's Militia,8163,6,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1998,223,RSO,187,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1999,223,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1999,223,People's Militia,8163,6,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1999,223,RSO,187,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2016,223,ARSA,6692,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2016,223,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,2,3,2,1
2017,223,ARSA,6692,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2017,223,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,3,3,2,"1, 2, 6, 7"
2018,223,ARSA,6692,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2018,223,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,2,3,0,1
2018,223,ULA,3051,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2019,223,ARSA,6692,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,-99,0,-99
2019,223,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,2,-99,3,1
2019,223,ULA,3051,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,-99,0,-99
1990,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1990,224,NMSP,190,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1991,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1991,224,NMSP,190,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1992,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1992,224,NMSP,190,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1993,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,1,0,1
1993,224,NMSP,190,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1994,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1994,224,NMSP,190,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1995,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1995,224,NMSP,190,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1996,224,BMA,191,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1996,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1997,224,BMA,191,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1997,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1998,224,BMA,191,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1998,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1999,224,BMA,191,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1999,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2000,224,BMA,191,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2000,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2001,224,BMA,191,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2001,224,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1991,227,Home Guard,8049,6,3,0,3,India,750,0,1,0,0,0,0,0,-99
1991,227,India,141,1,3,2,3,India,750,0,1,0,0,0,0,0,-99
1991,227,PWG,193,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1992,227,Home Guard,8049,6,3,0,3,India,750,0,1,0,0,0,0,0,-99
1992,227,India,141,1,3,2,3,India,750,0,1,0,0,1,0,0,1
1992,227,MCC,194,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1992,227,PWG,193,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1993,227,Home Guard,8049,6,3,0,3,India,750,0,1,0,0,0,0,0,-99
1993,227,India,141,1,3,2,3,India,750,0,1,0,0,0,0,0,-99
1993,227,MCC,194,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1993,227,PWG,193,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1994,227,Home Guard,8049,6,3,0,3,India,750,0,1,0,0,0,0,0,-99
1994,227,India,141,1,3,2,3,India,750,0,1,0,0,0,0,0,-99
1994,227,MCC,194,3,3,2,3,India,750,0,0,1,0,0,0,0,-99
1994,227,PWG,193,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1995,227,Home Guard,8049,6,3,0,3,India,750,0,1,0,0,0,0,0,-99
1995,227,India,141,1,3,2,3,India,750,0,0,1,0,0,0,0,-99
1995,227,MCC,194,3,3,2,3,India,750,0,0,1,0,0,0,0,-99
1995,227,PWG,193,3,3,2,3,India,750,0,0,1,0,0,0,0,-99
1996,227,Home Guard,8049,6,3,0,3,India,750,0,1,0,0,0,0,0,-99
1996,227,India,141,1,3,2,3,India,750,0,1,0,0,0,0,0,-99
1996,227,MCC,194,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1996,227,PWG,193,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1997,227,Home Guard,8049,6,3,0,3,India,750,0,1,0,0,0,0,0,-99
1997,227,India,141,1,3,2,3,India,750,0,1,0,0,0,0,0,-99
1997,227,MCC,194,3,3,2,3,India,750,0,0,1,0,0,0,0,-99
1997,227,PWG,193,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1998,227,Home Guard,8049,6,3,0,3,India,750,0,1,0,0,0,0,0,-99
1998,227,India,141,1,3,2,3,India,750,0,1,0,0,0,0,0,-99
1998,227,MCC,194,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1998,227,PWG,193,3,3,2,3,India,750,0,1,0,0,0,0,0,-99
1999,227,Home Guard,8049,6,3,0,3,India,750,0,1,0,0,0,0,0,-99
